FG time = 2717	BG time = 494.879
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0	0
65	0	0
75	0	0
85	0	0
95	0	0
105	0	0
115	0.000368053	0.0020207
125	0	0
135	0.000736107	0
145	0.00257637	0
155	0.00294443	0
165	0.00294443	0
175	0.00294443	0
185	0.00404859	0
195	0.00220832	0
205	0.00404859	0
215	0.00368053	0
225	0.00699301	0.0020207
235	0.00699301	0
245	0.00478469	0
255	0.00625691	0
265	0.00736107	0.0020207
275	0.00846523	0
285	0.00772912	0
295	0.00588885	0.0020207
305	0.00846523	0
315	0.0103055	0
325	0.00920133	0.0020207
335	0.00809717	0
345	0.00883328	0.0020207
355	0.00699301	0.0020207
365	0.00736107	0
375	0.00809717	0
385	0.00883328	0
395	0.00625691	0
405	0.0055208	0
415	0.00588885	0
425	0.00699301	0
435	0.00772912	0.00404139
445	0.00772912	0.0020207
455	0.00662496	0
465	0.00404859	0
475	0.00404859	0
485	0.00625691	0
495	0.00662496	0
505	0.00478469	0
515	0.00478469	0
525	0.00331248	0
535	0.00441664	0
545	0.00331248	0
555	0.00478469	0
565	0.00184027	0
575	0.000736107	0
585	0.00404859	0.0020207
595	0.00404859	0.0020207
605	0.00331248	0.0020207
615	0.00220832	0
625	0.000736107	0.0020207
635	0.00147221	0
645	0.00257637	0
655	0.00257637	0
665	0.00294443	0
675	0.00147221	0
685	0.00220832	0
695	0.000736107	0.0020207
705	0.00110416	0
715	0.00110416	0.0020207
725	0.000736107	0
735	0	0
745	0.000736107	0.0020207
755	0.000736107	0.0020207
765	0.00110416	0
775	0.000368053	0.0020207
785	0.000368053	0.0020207
795	0.00110416	0
805	0.000736107	0
815	0	0
825	0.000368053	0
835	0.000368053	0
845	0.000736107	0
855	0.000736107	0.0020207
865	0	0
875	0.00184027	0
885	0.00110416	0
895	0.000736107	0
905	0.000736107	0.0020207
915	0.000368053	0
925	0	0.00404139
935	0	0
945	0.000368053	0
955	0.00184027	0.0020207
965	0.000736107	0
975	0	0.0020207
985	0.00147221	0
995	0.00147221	0
1005	0.000736107	0
1015	0.00147221	0
1025	0.000368053	0.0020207
1035	0.000736107	0.0020207
1045	0.00147221	0
1055	0.000736107	0
1065	0.000368053	0
1075	0.000736107	0.0020207
1085	0.00110416	0.00404139
1095	0.000368053	0
1105	0.000368053	0.0020207
1115	0.00184027	0
1125	0.00110416	0
1135	0.000368053	0
1145	0.00110416	0.00404139
1155	0.00147221	0.0020207
1165	0.000368053	0
1175	0.00110416	0
1185	0.000368053	0
1195	0.00110416	0.00404139
