FG time = 3319.44	BG time = 734.587
5	0	0
15	0	0
25	0	0
35	0	0
45	0	0
55	0	0
65	0.000301256	0
75	0	0
85	0.000301256	0.00136131
95	0.000602511	0.00136131
105	0.000903767	0.00272262
115	0.000602511	0
125	0.00210879	0.00136131
135	0.00120502	0
145	0.0027113	0
155	0.00241004	0
165	0.00331381	0
175	0.00361507	0.00272262
185	0.00301256	0
195	0.00512134	0.00272262
205	0.0027113	0.00136131
215	0.00512134	0
225	0.00331381	0
235	0.00361507	0
245	0.00451883	0.00136131
255	0.00361507	0
265	0.00150628	0
275	0.00301256	0
285	0.00241004	0.00136131
295	0.00361507	0
305	0.00482009	0
315	0.00391632	0
325	0.0027113	0
335	0.00361507	0
345	0.00451883	0
355	0.0027113	0
365	0.00150628	0
375	0.00241004	0
385	0.0027113	0.00136131
395	0.00210879	0
405	0.00150628	0.00136131
415	0.00210879	0.00136131
425	0.000903767	0
435	0.000903767	0.00272262
445	0.000903767	0
455	0.00150628	0
465	0.00241004	0
475	0.00150628	0
485	0.00120502	0
495	0.00150628	0
505	0.000602511	0.00136131
515	0.00150628	0.00136131
525	0.000301256	0
535	0.000602511	0
545	0.00150628	0
555	0.000903767	0
565	0.000301256	0
575	0.000602511	0
585	0.00180753	0.00272262
595	0.000301256	0
605	0	0.00136131
615	0	0
625	0.000903767	0
635	0.000301256	0
645	0.000602511	0
655	0.000301256	0
665	0	0
675	0	0
685	0	0
695	0.000301256	0
705	0	0
715	0	0
725	0	0
735	0.000301256	0
745	0.000301256	0
755	0.000301256	0
765	0.000301256	0
775	0	0
785	0.000301256	0
795	0.000301256	0
805	0	0
815	0	0
825	0.000301256	0
835	0	0
845	0	0
855	0	0
865	0	0
875	0	0
885	0	0
895	0	0
905	0	0
915	0	0
925	0	0
935	0	0
945	0.000301256	0
955	0	0
965	0	0
975	0	0
985	0.000301256	0
995	0.000301256	0
1005	0	0
1015	0	0
1025	0.000301256	0
1035	0	0
1045	0	0
1055	0	0
1065	0	0
1075	0	0
1085	0.000301256	0
1095	0	0
1105	0	0.00136131
1115	0	0
1125	0.000301256	0
1135	0	0
1145	0.000301256	0
1155	0	0
1165	0	0
1175	0.000602511	0
1185	0	0
1195	0	0
